Book_page,Year,Site,Nest_ID,Species,Observer,Date_found,how_found,Clutch_max,floatAge,ageMethod
1.39,2013,made,13madefs24sesa,sesa,fsmith,2013-06-22,searcher,4,8,float
1.69,2013,made,13madeab30sesa,sesa,abuckley,2013-06-23,searcher,4,8,float
1.89,2013,made,13madelb05rnph,rnph,lbachellier,2013-06-19,searcher,4,0,float
2.05,2013,made,13madegm11rnph,rnph,gmccune,2013-06-23,searcher,4,15,float
2.06,2013,made,13madegm12rnph,rnph,gmccune,2013-06-23,searcher,4,20,float
1.64,2013,made,13madeab16rnph,rnph,abuckley,2013-06-15,searcher,4,,lay
2.08,2013,made,13madegm14rnph,rnph,gmccune,2013-06-27,searcher,4,0,float
1.13,2013,made,13madekb18rnph,rnph,kbeckmann,2013-06-27,searcher,4,7,float
1.14,2013,made,13madekb19rnph,rnph,kbeckmann,2013-06-27,searcher,4,4,float
1.15,2013,made,13madekb20rnph,rnph,kbeckmann,2013-06-27,searcher,4,7,float
1.17,2013,made,13madekb22rnph,rnph,kbeckmann,2013-06-27,searcher,4,6,float
1.74,2013,made,13madeab36rnph,rnph,abuckley,2013-06-27,bander,4,9,float
1.18,2013,made,13madekb24rnph,rnph,kbeckmann,2013-06-27,searcher,4,0,float
2.15,2013,made,13madegm21rnph,rnph,gmccune,2013-06-27,searcher,4,6,float
1.7,2013,made,13madeab31rnph,rnph,abuckley,2013-06-23,searcher,4,6,float
1.19,2013,made,13madekb25sesa,sesa,kbeckmann,2013-06-28,searcher,4,15,float
3.07,2014,made,14madeca20sesa,sesa,canderson,2014-06-20,searcher,4,11,float
1.9,2013,made,13madelb12sesa,sesa,lbachellier,2013-06-28,searcher,3,0,float
1.91,2013,made,13madelb15sesa,sesa,lbachellier,2013-06-28,searcher,4,11,float
2.17,2013,made,13madegm23sesa,sesa,gmccune,2013-06-28,searcher,4,14,float
1.31,2013,made,13madefs13rnph,rnph,fsmith,2013-06-21,searcher,4,14,float
1.51,2013,made,13madefs41sesa,sesa,fsmith,2013-07-01,searcher,4,14,float
1.53,2013,made,13madefs43sesa,sesa,fsmith,2013-07-01,searcher,4,11,float
1.92,2013,made,13madelb17sesa,sesa,lbachellier,2013-07-01,searcher,4,12,float
1.54,2013,made,13madefs44sesa,sesa,fsmith,2013-07-01,searcher,4,10,float
1.52,2013,made,13madefs42sesa,sesa,fsmith,2013-07-01,searcher,3,8,float
1.45,2013,made,13madefs34rnph,rnph,fsmith,2013-06-27,searcher,3,0,float
1.81,2013,made,13madeab44rnph,rnph,abuckley,2013-07-03,searcher,5,11,float
1.82,2013,made,13madeab45rnph,rnph,abuckley,2013-07-03,searcher,3,,
1.83,2013,made,13madeab46rnph,rnph,abuckley,2013-07-04,searcher,4,7,float
4.08,2014,made,14madefs20rnph,rnph,fsmith,2014-06-20,searcher,2,12,float
1.22,2013,made,13madekb29rnph,rnph,kbeckmann,2013-07-04,searcher,4,14,float
4.13,2014,made,14madefs42sesa,sesa,fsmith,2014-07-05,searcher,2,,hatch
1.93,2013,made,13madelb18sesa,sesa,lbachellier,2013-07-01,searcher,3,11,float
4.19,2014,made,14madefs43sesa,sesa,fsmith,2014-07-05,searcher,3,,hatch
1.94,2013,made,13madelb19sesa,sesa,lbachellier,2013-07-01,searcher,3,3,float
1.55,2013,made,13madefs45sesa,sesa,fsmith,2013-07-01,searcher,2,0,float
1.96,2013,made,13madelb25sesa,sesa,lbachellier,2013-07-06,searcher,,,hatch
1.57,2013,made,13madefs50sesa,sesa,fsmith,2013-07-06,searcher,4,13,float
1.58,2013,made,13madefs51sesa,sesa,fsmith,2013-07-06,searcher,4,19,float
1.57,2012,made,12madekb-26,rnph,kbeckmann,2012-06-24,searcher,4,,
1.16,2012,made,12madeas-29,rnph,asmith,2012-07-02,searcher,4,,hatch
1.17,2012,made,12madeas-30,rnph,asmith,2012-07-02,searcher,3,,
1.29,2012,made,12madefs-27,rnph,fsmith,2012-07-01,searcher,4,,
1.71,2012,made,12madelp-12,rnph,lpirie,2012-07-01,searcher,4,,
,2013,iglo,13iglosesa001,sesa,nlecomte,2013-06-22,searcher,4,10,float
,2013,iglo,13iglosesa027,sesa,mgiroux,2013-07-13,rope,4,11,float
,2014,iglo,14iglosesa.14.053,sesa,mtrottierpaquet,2014-07-05,searcher,4,10,float
,2014,cakr,14cakrrnph086,rnph,mmcconnell,2014-06-07,searcher,4,2,float
,2014,cakr,14cakrsesa058,sesa,jeschenroeder,2014-06-13,searcher,4,2,float
,2014,cakr,14cakrwesa047,wesa,jeschenroeder,2014-06-07,searcher,3,3,float
,2014,cakr,14cakrwesa083,wesa,mmcconnell,2014-06-06,searcher,2,,
,2014,cakr,14cakrrnph049,rnph,jeschenroeder,2014-06-07,searcher,4,,
,2014,cakr,14cakrwesa108,wesa,jhughey,2014-06-14,searcher,3,4,float
,2014,cakr,14cakrrnph054,rnph,jeschenroeder,2014-06-11,searcher,5,2,float
,2014,cakr,14cakrrnph160,rnph,mmcconnell,2014-06-16,bander,4,,
,2014,cakr,14cakrrnph100,rnph,mmcconnell,2014-06-15,bander,4,,
,2014,cakr,14cakrrnph166,rnph,mmcconnell,2014-06-23,searcher,4,4,float
,2014,cakr,14cakrwesa079,wesa,mboldenow,2014-06-21,searcher,3,2,float
,2014,cakr,14cakrrnph169,rnph,mmcconnell,2014-06-24,searcher,4,12,float
,2014,cakr,14cakrsesa168,sesa,mmcconnell,2014-06-24,searcher,4,12,float
,2014,cakr,14cakrrnph109,rnph,jhughey,2014-06-14,rope,2,3,float
,2014,cakr,14cakrrnph118,rnph,jhughey,2014-06-19,searcher,4,17,float
,2014,cakr,14cakrwesa110,wesa,jhughey,2014-06-14,rope,4,3,float
,2014,cakr,14cakrrnph145,rnph,mboldenow,2014-06-27,rope,3,10,float
,2014,cakr,14cakrrnph128,rnph,mmcconnell,2014-06-27,rope,3,3,float
1.03,2011,colv,11colvdunl032,dunl,dpavlik,2011-06-10,searcher,4,0,float
1.29,2011,colv,11colvdunl170,dunl,bwilkinson,2011-06-18,searcher,4,10,float
1.36,2011,colv,11colvdunl068,dunl,dpavlik,2011-06-19,bander,4,2,float
1.24,2012,colv,12colvdunl148,dunl,bwilkinson,2012-06-13,searcher,4,2,float
2.13,2011,colv,11colvdunl074,dunl,dpavlik,2011-06-21,searcher,3,7,float
1.08,2012,colv,12colvdunl035,dunl,dpavlik,2012-06-10,searcher,4,,lay
2.28,2011,colv,11colvreph193,reph,bwilkinson,2011-06-26,searcher,3,3,float
2.34,2011,colv,11colvreph092,reph,dpavlik,2011-07-07,searcher,4,14,float
2.26,2011,colv,11colvreph189,reph,bwilkinson,2011-06-24,searcher,4,4,float
1.3,2012,colv,12colvreph075,reph,dpavlik,2012-06-14,searcher,4,,lay
2.33,2011,colv,11colvreph904,reph,bwilkinson,2011-07-06,searcher,4,10,float
2.07,2012,colv,12colvdunl170,dunl,bwilkinson,2012-06-17,searcher,4,7,float
1.21,2012,colv,12colvdunl061,dunl,dpavlik,2012-06-12,searcher,4,1,float
1.19,2012,colv,12colvdunl059,dunl,dpavlik,2012-06-12,searcher,4,1,float
1.25,2012,colv,12colvdunl149,dunl,bwilkinson,2012-06-13,searcher,4,0,float
1.25,2012,colv,12colvreph153,reph,bwilkinson,2012-06-14,searcher,4,3,float
1.06,2012,colv,12colvreph033,reph,dpavlik,2012-06-10,searcher,4,,lay
1.13,2012,colv,12colvreph049,reph,dpavlik,2012-06-12,searcher,3,,lay
3.05,2012,colv,12colvreph1113,reph,bwilkinson,2012-06-26,bander,4,7,float
3.04,2012,colv,12colvreph1111,reph,bwilkinson,2012-06-25,searcher,4,11,float
2.31,2012,colv,12colvreph199,reph,bwilkinson,2012-06-23,searcher,4,7,float
3.01,2012,colv,12colvreph1108,reph,bwilkinson,2012-06-25,searcher,4,8,float
2.37,2012,colv,12colvreph807,reph,msmith,2012-06-24,searcher,3,4,float
2.35,2012,colv,12colvreph805,reph,msmith,2012-06-24,searcher,4,7,float
3.11,2012,colv,12colvreph1116,reph,bwilkinson,2012-06-27,searcher,4,12,float
2.24,2012,colv,12colvreph190,reph,bwilkinson,2012-06-21,searcher,3,,lay
2.14,2012,colv,12colvreph1206,reph,tdonnelly,2012-06-18,searcher,4,6,float
1.4,2012,colv,12colvdunl090,dunl,dpavlik,2012-06-16,bander,4,1,float
2.19,2013,colv,13colvdunl060,dunl,scarvey,2013-06-19,searcher,4,8,float
1.01,2013,colv,13colvdunl107,dunl,bwilkinson,2013-06-10,searcher,4,,lay
2.34,2012,colv,12colvdunl804,dunl,msmith,2012-06-24,searcher,4,6,float
1.39,2013,colv,13colvdunl744,dunl,rharned,2013-06-16,searcher,4,3,float
1.38,2013,colv,13colvdunl147,dunl,bwilkinson,2013-06-16,searcher,4,3,float
2.02,2013,colv,13colvdunl039,dunl,scarvey,2013-06-17,searcher,4,0,float
1.37,2013,colv,13colvdunl146,dunl,bwilkinson,2013-06-16,searcher,4,,lay
2.05,2014,colv,14colvdunl292,dunl,tdonnelly,2014-06-21,searcher,4,9,float
2.04,2013,colv,13colvdunl752,dunl,rharned,2013-06-16,searcher,4,2,float
1.61,2014,colv,14colvdunl077,dunl,agottesman,2014-06-15,searcher,4,3,float
1.23,2013,colv,13colvdunl137,dunl,bwilkinson,2013-06-15,searcher,4,2,float
1.09,2013,colv,13colvdunl118,dunl,bwilkinson,2013-06-12,searcher,3,1,float
2.17,2013,colv,13colvdunl058,dunl,scarvey,2013-06-19,searcher,4,0,float
2.09,2013,colv,13colvdunl154,dunl,bwilkinson,2013-06-18,searcher,4,5,float
3.19,2013,colv,13colvdunl091,dunl,scarvey,2013-06-25,searcher,4,6,float
2.33,2014,colv,14colvdunl095,dunl,agottesman,2014-06-21,searcher,4,10,float
1.45,2014,colv,14colvdunl249,dunl,tdonnelly,2014-06-14,searcher,4,1,float
2.11,2014,colv,14colvdunl284,dunl,tdonnelly,2014-06-19,searcher,4,7,float
3.17,2014,colv,14colvreph1029,reph,agottesman,2014-07-08,searcher,3,8,float
2.65,2014,colv,14colvreph1013,reph,agottesman,2014-06-29,searcher,3,,hatch
2.75,2014,colv,14colvreph418,reph,dward,2014-07-03,searcher,3,12,float
2.67,2014,colv,14colvreph1014,reph,agottesman,2014-06-29,searcher,4,6,float
204,2011,cari,11cari204sesa,sesa,bwinn,2011-06-09,searcher,3,5,float
703,2011,cari,11cari703sesa,sesa,rchurchwell,2011-06-10,searcher,4,0,float
715,2012,cari,12cari715sesa,sesa,idavies,2012-06-14,incidental,3,-1,float
120,2011,cari,11cari120sesa,sesa,sfreeman,2011-06-14,searcher,4,2,float
704,2012,cari,12cari704sesa,sesa,idavies,2012-06-10,searcher,4,-1,float
735,2012,cari,12cari735sesa,sesa,idavies,2012-06-19,incidental,3,-2,float
314,2012,cari,12cari314sesa,sesa,asoto,2012-06-24,incidental,3,,
518,2011,cari,11cari518sesa,sesa,ecorp,2011-06-16,searcher,2,8,float
526,2011,cari,11cari526sesa,sesa,ecorp,2011-06-20,searcher,4,13,float
630,2012,cari,12cari630sesa,sesa,akneidel,2012-06-20,incidental,4,4,float
151,2011,cari,11cari151sesa,sesa,sfreeman,2011-06-27,searcher,2,4,float
507,2012,cari,12cari507sesa,sesa,lkoloski,2012-06-12,incidental,4,0,float
212,2011,cari,11cari212rnph,rnph,bwinn,2011-06-15,searcher,4,-3,float
226,2011,cari,11cari226rnph,rnph,bwinn,2011-06-24,searcher,4,8,float
307,2011,cari,11cari307rnph,rnph,ohicks,2011-06-16,searcher,4,-3,float
750,2011,cari,11cari750sesa,sesa,rchurchwell,2011-06-24,searcher,4,0,float
155,2011,cari,11cari155rnph,rnph,sfreeman,2011-06-29,searcher,4,8,float
539,2011,cari,11cari539sesa,sesa,ecorp,2011-06-28,searcher,4,14,float
520,2011,cari,11cari520sesa,sesa,ecorp,2011-06-17,searcher,4,-1,float
531,2011,cari,11cari531rnph,rnph,ecorp,2011-06-22,rope,4,0,float
522,2012,cari,12cari522rnph,rnph,lkoloski,2012-06-24,searcher,4,13,float
149,2011,cari,11cari149rnph,rnph,sfreeman,2011-06-25,searcher,3,-2,float
546,2011,cari,11cari546rnph,rnph,ecorp,2011-07-02,searcher,4,-1,float
315,2012,cari,12cari315rnph,rnph,asoto,2012-06-24,searcher,4,0,float
528,2011,cari,11cari528rnph,rnph,ecorp,2011-06-21,searcher,4,-2,float
123,2011,cari,11cari123sesa,sesa,sfreeman,2011-06-16,searcher,4,5,float
217,2011,cari,11cari217sesa,sesa,bwinn,2011-06-18,searcher,3,10,float
141,2011,cari,11cari141sesa,sesa,sfreeman,2011-06-22,rope,4,2,float
126,2012,cari,12cari126rnph,rnph,sfreeman,2012-06-23,incidental,4,0,float
319,2011,cari,11cari319rnph,rnph,ohicks,2011-06-27,searcher,4,-1,float
312,2011,cari,11cari312sesa,sesa,ohicks,2011-06-21,searcher,3,15,float
420,2013,cari,13cari420rnph,rnph,bhiggins,2013-06-18,incidental,4,0,float
633,2012,cari,12cari633rnph,rnph,akneidel,2012-06-21,incidental,4,1,float
141,2012,cari,12cari141rnph,rnph,sfreeman,2012-06-29,incidental,4,0,float
140,2012,cari,12cari140rnph,rnph,sfreeman,2012-06-29,incidental,4,1,float
531,2012,cari,12cari531rnph,rnph,lkoloski,2012-06-29,rope,4,0,float
459,2014,cari,14cari459rnph,rnph,bhiggins,2014-06-25,incidental,4,6,float
102,2013,cari,13cari102sesa,sesa,sfreeman,2013-06-12,incidental,4,-2,float
708,2012,cari,12cari708sesa,sesa,idavies,2012-06-11,incidental,4,0,float
709,2012,cari,12cari709sesa,sesa,idavies,2012-06-11,incidental,4,3,float
688,2013,cari,13cari688sesa,sesa,idavies,2013-06-27,incidental,4,13,float
443,2014,cari,14cari443sesa,sesa,bhiggins,2014-06-22,incidental,4,14,float
106,2012,cari,12cari106sesa,sesa,sfreeman,2012-06-13,incidental,4,2,float
306,2012,cari,12cari306sesa,sesa,asoto,2012-06-15,incidental,4,0,float
723,2012,cari,12cari723sesa,sesa,idavies,2012-06-15,incidental,4,6,float
661,2013,cari,13cari661sesa,sesa,idavies,2013-06-22,incidental,4,8,float
738,2014,cari,14cari738sesa,sesa,idavies,2014-06-26,incidental,4,15,float
714,2012,cari,12cari714sesa,sesa,idavies,2012-06-13,incidental,4,2,float
633,2013,cari,13cari633sesa,sesa,idavies,2013-06-16,incidental,4,2,float
718,2012,cari,12cari718sesa,sesa,idavies,2012-06-14,incidental,4,3,float
722,2012,cari,12cari722sesa,sesa,idavies,2012-06-15,incidental,4,8,float
118,2012,cari,12cari118rnph,rnph,sfreeman,2012-06-22,incidental,3,0,float
685,2013,cari,13cari685rnph,rnph,idavies,2013-06-27,incidental,4,4,float
307,2012,cari,12cari307rnph,rnph,asoto,2012-06-18,incidental,4,-1,float
119,2012,cari,12cari119rnph,rnph,sfreeman,2012-06-22,incidental,4,0,float
414,2012,cari,12cari414rnph,rnph,epierce,2012-06-24,incidental,4,0,float
814,2012,cari,12cari814rnph,rnph,mlafaver,2012-06-24,incidental,4,0,float
751,2012,cari,12cari751sesa,sesa,idavies,2012-06-24,incidental,4,0,float
637,2013,cari,13cari637sesa,sesa,idavies,2013-06-17,incidental,4,-1,float
413,2012,cari,12cari413rnph,rnph,epierce,2012-06-24,incidental,4,3,float
316,2012,cari,12cari316sesa,sesa,asoto,2012-06-26,incidental,4,0,float
128,2012,cari,12cari128rnph,rnph,sfreeman,2012-06-24,incidental,4,11,float
760,2012,cari,12cari760rnph,rnph,idavies,2012-06-26,incidental,4,8,float
166,2014,cari,14cari166rnph,rnph,sfreeman,2014-06-29,incidental,4,13,float
609,2013,cari,13cari609rnph,rnph,idavies,2013-06-11,incidental,4,-3,float
144,2012,cari,12cari144rnph,rnph,sfreeman,2012-06-30,incidental,4,0,float
143,2012,cari,12cari143rnph,rnph,sfreeman,2012-06-30,incidental,3,0,float
146,2012,cari,12cari146rnph,rnph,sfreeman,2012-07-02,incidental,3,4,float
321,2013,cari,13cari321rnph,rnph,abradley,2013-06-16,incidental,4,-1,float
209,2013,cari,13cari209sesa,sesa,hhelling,2013-06-15,incidental,4,-1,float
603,2014,cari,14cari603sesa,sesa,idavies,2014-06-07,incidental,4,-2,float
614,2013,cari,13cari614sesa,sesa,idavies,2013-06-12,incidental,4,-2,float
604,2012,cari,12cari604sesa,sesa,akneidel,2012-06-11,incidental,4,0,float
750,2012,cari,12cari750sesa,sesa,idavies,2012-06-23,incidental,3,5,float
753,2012,cari,12cari753sesa,sesa,idavies,2012-06-25,searcher,3,0,float
407,2012,cari,12cari407sesa,sesa,epierce,2012-06-17,incidental,4,,
605,2012,cari,12cari605sesa,sesa,akneidel,2012-06-12,incidental,4,3,float
809,2012,cari,12cari809rnph,rnph,mlafaver,2012-06-18,incidental,4,0,float
517,2012,cari,12cari517sesa,sesa,lkoloski,2012-06-20,incidental,4,11,float
741,2012,cari,12cari741sesa,sesa,idavies,2012-06-21,incidental,4,9,float
116,2012,cari,12cari116rnph,rnph,sfreeman,2012-06-21,incidental,4,-1,float
689,2014,cari,14cari689sesa,sesa,idavies,2014-06-20,incidental,4,2,float
112,2012,cari,12cari112rnph,rnph,sfreeman,2012-06-19,incidental,4,-3,float
311,2012,cari,12cari311sesa,sesa,asoto,2012-06-19,rope,4,10,float
143,2014,cari,14cari143sesa,sesa,sfreeman,2014-06-19,incidental,4,9,float
700,2013,cari,13cari700sesa,sesa,idavies,2013-06-30,incidental,3,-2,float
812,2012,cari,12cari812rnph,rnph,mlafaver,2012-06-22,incidental,4,-3,float
745,2012,cari,12cari745rnph,rnph,idavies,2012-06-23,incidental,4,-1,float
750,2014,cari,14cari750rnph,rnph,idavies,2014-06-27,incidental,4,13,float
627,2012,cari,12cari627rnph,rnph,akneidel,2012-06-19,incidental,4,-1,float
646,2013,cari,13cari646rnph,rnph,idavies,2013-06-20,incidental,3,0,float
138,2012,cari,12cari138sesa,sesa,sfreeman,2012-06-26,incidental,4,12,float
314,2013,cari,13cari314sesa,sesa,abradley,2013-06-14,incidental,4,4,float
125,2013,cari,13cari125sesa,sesa,sfreeman,2013-06-21,incidental,4,7,float
515,2013,cari,13cari515sesa,sesa,rchurchwell,2013-06-17,incidental,4,3,float
527,2013,cari,13cari527sesa,sesa,rchurchwell,2013-06-23,incidental,4,2,float
304,2014,cari,14cari304sesa,sesa,emagnuson,2014-06-10,incidental,4,-1,float
138,2014,cari,14cari138sesa,sesa,sfreeman,2014-06-16,incidental,4,0,float
650,2014,cari,14cari650sesa,sesa,idavies,2014-06-15,incidental,3,-1,float
659,2014,cari,14cari659sesa,sesa,idavies,2014-06-16,incidental,4,-1,float
409,2013,cari,13cari409sesa,sesa,bhiggins,2013-06-15,incidental,4,3,float
415,2013,cari,13cari415sesa,sesa,bhiggins,2013-06-16,incidental,4,0,float
430,2014,cari,14cari430sesa,sesa,bhiggins,2014-06-17,incidental,4,8,float
608,2013,cari,13cari608sesa,sesa,idavies,2013-06-11,incidental,4,-3,float
163,2014,cari,14cari163rnph,rnph,sfreeman,2014-06-26,incidental,4,13,float
105,2013,cari,13cari105rnph,rnph,sfreeman,2013-06-14,incidental,4,-1,float
115,2013,cari,13cari115rnph,rnph,sfreeman,2013-06-17,incidental,4,-1,float
324,2013,cari,13cari324rnph,rnph,abradley,2013-06-18,incidental,4,2,float
214,2013,cari,13cari214sesa,sesa,hhelling,2013-06-19,incidental,4,0,float
217,2014,cari,14cari217rnph,rnph,cmontgomerie,2014-06-16,incidental,4,0,float
1.15,2011,colv,11colvsesa303,sesa,khogrefe,2011-06-11,searcher,4,7,float
1.07,2011,colv,11colvsesa132,sesa,bwilkinson,2011-06-12,searcher,3,10,float
1.21,2011,colv,11colvsesa139,sesa,bwilkinson,2011-06-13,bander,4,5,float
1.19,2011,colv,11colvsesa041,sesa,dpavlik,2011-06-13,searcher,4,5,float
1.08,2011,colv,11colvsesa134,sesa,bwilkinson,2011-06-13,searcher,4,4,float
1.26,2012,colv,12colvsesa071,sesa,dpavlik,2012-06-14,searcher,4,2,float
1.23,2011,colv,11colvsesa055,sesa,dpavlik,2011-06-16,bander,3,9,float
1.04,2011,colv,11colvsesa113,sesa,bwilkinson,2011-06-06,searcher,4,0,float
1.19,2012,colv,12colvsesa064,sesa,dpavlik,2012-06-13,searcher,4,3,float
1.31,2011,colv,11colvsesa796,sesa,epalm,2011-06-16,searcher,2,11,float
2.01,2012,colv,12colvsesa300,sesa,tdonnelly,2012-06-17,searcher,3,10,float
2.04,2011,colv,11colvsesa811,sesa,epalm,2011-06-18,searcher,4,13,float
2.63,2014,colv,14colvsesa1211,sesa,tdonnelly,2014-06-28,searcher,4,10,float
1.34,2011,colv,11colvsesa817,sesa,epalm,2011-06-18,searcher,3,1,float
1.14,2011,colv,11colvsesa144,sesa,bwilkinson,2011-06-14,searcher,4,,lay
1.33,2014,colv,14colvsesa245,sesa,tdonnelly,2014-06-13,searcher,4,1,float
1.41,2011,colv,11colvsesa822,sesa,epalm,2011-06-19,searcher,4,,lay
1.63,2014,colv,14colvsesa259,sesa,tdonnelly,2014-06-15,searcher,4,0,float
2.3,2011,colv,11colvrnph085,rnph,dpavlik,2011-06-29,searcher,4,6,float
2.07,2011,colv,11colvrnph178,rnph,bwilkinson,2011-06-20,searcher,4,,lay
1.11,2012,colv,12colvsesa122,sesa,bwilkinson,2012-06-10,searcher,4,0,float
2.37,2014,colv,14colvsesa1160,sesa,lburlingame,2014-06-25,searcher,4,13,float
1.18,2012,colv,12colvsesa144,sesa,bwilkinson,2012-06-12,searcher,4,2,float
1.09,2012,colv,12colvsesa038,sesa,dpavlik,2012-06-10,searcher,4,,lay
1.07,2012,colv,12colvsesa034,sesa,dpavlik,2012-06-10,searcher,4,,lay
1.15,2012,colv,12colvsesa052,sesa,dpavlik,2012-06-12,searcher,4,2,float
e.09,2012,nome,12nome12wesaek03,wesa,ekwon,2012-05-30,searcher,3,2,float
w.10,2012,nome,12nome12wesamh08,wesa,mharing,2012-05-30,searcher,4,4,float
e.17,2012,nome,12nome12wesasf12,wesa,sfranks,2012-06-05,searcher,4,3,float
c.22,2012,nome,12nome12sesawe17,sesa,wenglish,2012-06-05,searcher,4,,lay
c.24,2013,nome,13nome13sesa327,sesa,triecke,2013-06-06,searcher,4,,lay
c.37,2012,nome,12nome12sesasf22,sesa,sfranks,2012-06-09,searcher,4,,lay
c.19,2014,nome,14nomewesa215,wesa,sfranks,2014-05-31,searcher,4,,lay
e.53,2014,nome,14nomesesa159,sesa,dhodkinson,2014-06-17,searcher,4,3,float
,2012,nome,12nome12rnphsf03,rnph,sfranks,2012-05-29,searcher,4,0,float
e.43,2012,nome,12nome12sesasf24,sesa,sfranks,2012-06-10,searcher,4,8,float
e.08,2012,nome,12nome12wesaek02,wesa,ekwon,2012-05-30,searcher,4,1,float
e.42,2012,nome,12nome12wesasf25,wesa,sfranks,2012-06-11,searcher,2,5,float
w.37,2012,nome,12nome12wesaek15,wesa,ekwon,2012-06-10,searcher,4,1,float
e.11,2013,nome,13nome13sesa207,sesa,sfranks,2013-06-02,searcher,4,,lay
c.28,2012,nome,12nome12wesamh34,wesa,mharing,2012-06-07,searcher,4,,lay
e.19,2014,nome,14nomesesa122,sesa,dhodkinson,2014-06-01,searcher,4,2,float
e.43,2013,nome,13nome13sesa340,sesa,triecke,2013-06-12,searcher,4,5,float
e.40,2014,nome,14nomewesa232,wesa,sfranks,2014-06-09,searcher,4,0,float
c.02,2013,nome,13nome13wesa201,wesa,sfranks,2013-06-01,searcher,4,,lay
c.26,2014,nome,14nomesesa222,sesa,sfranks,2014-06-04,searcher,4,,lay
c.12,2013,nome,13nome13sesa106,sesa,ebkwon,2013-06-04,searcher,4,2,float
e.10,2013,nome,13nome13wesa206,wesa,sfranks,2013-06-02,searcher,4,,lay
e.31,2014,nome,14nomesesa313,sesa,eweiser,2014-06-05,searcher,4,,hatch
c.40,2012,nome,12nome12sesamh46,sesa,mharing,2012-06-13,searcher,4,5,float
c.23,2013,nome,13nome13sesa326,sesa,triecke,2013-06-05,searcher,4,,lay
c.33,2014,nome,14nomesesa022,sesa,ekwon,2014-06-10,searcher,4,10,float
c.34,2014,nome,14nomesesa023,sesa,ekwon,2014-06-10,searcher,3,0,float
w.29,2014,nome,14nomewesa135,wesa,dhodkinson,2014-06-09,searcher,4,15,float
w.47,2014,nome,14nomewesa165,wesa,dhodkinson,2014-06-18,searcher,3,4,float
w.08,2014,nome,14nomewesa208,wesa,sfranks,2014-05-27,searcher,4,,lay
c.39,2012,nome,12nome12sesamh51,sesa,mharing,2012-06-13,searcher,3,11,float
c.10,2014,nome,14nomewesa114,wesa,dhodkinson,2014-05-27,searcher,4,6,float
c.45,2014,nome,14nomewesa152,wesa,dhodkinson,2014-06-14,searcher,3,,
w.43,2012,nome,12nome12wesamh60,wesa,mharing,2012-06-17,searcher,4,12,float
e.20,2014,nome,14nomewesa123,wesa,dhodkinson,2014-06-02,searcher,4,3,float
e.22,2014,nome,14nomewesa219,wesa,sfranks,2014-06-02,searcher,1,,
e.42,2014,nome,14nomewesa236,wesa,sfranks,2014-06-10,searcher,4,1,float
,2013,burn,13burnlesash01,lesa,shart,2013-06-10,searcher,4,,hatch
,2013,burn,13burnlesamb02,lesa,mburrell,2013-06-11,searcher,4,12,float
,2013,burn,13burnlesajc01,lesa,jcaville,2013-06-08,searcher,4,,hatch
